user_id,run_id,weather,map_name,start_x,start_y,start_z,end_x,end_y,end_z,speed_kmh_start,speed_kmh_end,steer_angle_deg_start,steer_angle_deg_end,timestamp_start,timestamp_end,details
participant_24,3.0,day,Town10HD_Opt,20.93169593811035,69.72228240966797,0.0020201869774609,20.93169593811035,69.72228240966797,0.0020201869774609,10.596,10.596,0.634,0.634,2026-03-17 15:30:14.512072,2026-03-17 15:30:17.868208,window_2
participant_24,3.0,day,Town10HD_Opt,45.874305725097656,48.12594985961914,0.0019759365823119,45.874305725097656,48.12594985961914,0.0019759365823119,11.212,11.212,-12.277,-12.277,2026-03-17 15:30:26.208831,2026-03-17 15:30:30.382489,window_2
participant_24,3.0,day,Town10HD_Opt,72.06695556640625,25.302152633666992,0.0021162030752748,72.06695556640625,25.302152633666992,0.0021162030752748,20.711,20.711,-0.007,-0.007,2026-03-17 15:30:40.134750,2026-03-17 15:30:43.546868,window_1
participant_24,3.0,day,Town10HD_Opt,82.07105255126953,25.315126419067383,0.0019191360333934,82.07105255126953,25.315126419067383,0.0019191360333934,0.0,0.0,-0.012,-0.012,2026-03-17 15:30:52.953187,2026-03-17 15:30:55.632280,window_2
participant_24,3.0,day,Town10HD_Opt,82.07105255126953,25.315126419067383,0.0019191360333934,82.07105255126953,25.315126419067383,0.0019191360333934,0.0,0.0,-0.721,-0.721,2026-03-17 15:31:04.753489,2026-03-17 15:31:08.019519,window_1
participant_24,3.0,day,Town10HD_Opt,106.58712005615234,-25.594356536865234,0.0020922848489135,106.58712005615234,-25.594356536865234,0.0020922848489135,49.001,49.001,-9.914,-9.914,2026-03-17 15:31:16.055933,2026-03-17 15:31:20.678510,window_2
participant_24,3.0,day,Town10HD_Opt,27.40509986877441,-65.0254898071289,0.0021464915480464,27.40509986877441,-65.0254898071289,0.0021464915480464,35.341,35.341,0.503,0.503,2026-03-17 15:31:28.174215,2026-03-17 15:31:30.791736,window_1
participant_24,3.0,day,Town10HD_Opt,-13.74195671081543,-64.79634857177734,0.0019598386716097,-13.74195671081543,-64.79634857177734,0.0019598386716097,2.671,2.671,1.248,1.248,2026-03-17 15:31:39.440249,2026-03-17 15:31:44.707076,window_1
participant_24,3.0,day,Town10HD_Opt,-86.30319213867188,-62.54199981689453,0.002069435082376,-86.30319213867188,-62.54199981689453,0.002069435082376,46.274,46.274,-4.284,-4.284,2026-03-17 15:31:52.640281,2026-03-17 15:31:55.223659,window_1
participant_24,3.0,day,Town10HD_Opt,-110.25701141357422,-8.72297191619873,0.0020965188741683,-110.25701141357422,-8.72297191619873,0.0020965188741683,8.329,8.329,-0.907,-0.907,2026-03-17 15:32:01.226781,2026-03-17 15:32:04.087319,window_2
participant_24,3.0,day,Town10HD_Opt,-110.26840209960938,-7.842800617218018,0.001919288537465,-110.26840209960938,-7.842800617218018,0.001919288537465,0.0,0.0,-1.394,-1.394,2026-03-17 15:32:10.664924,2026-03-17 15:32:15.495166,window_2
participant_24,3.0,day,Town10HD_Opt,-108.1531219482422,11.07114601135254,0.0021230312995612,-108.1531219482422,11.07114601135254,0.0021230312995612,34.927,34.927,-5.931,-5.931,2026-03-17 15:32:25.630811,2026-03-17 15:32:29.988935,window_1
participant_24,3.0,day,Town10HD_Opt,-85.71749877929688,26.18885040283203,0.0019197463989257,-85.71749877929688,26.18885040283203,0.0019197463989257,0.0,0.0,-0.905,-0.905,2026-03-17 15:32:37.616699,2026-03-17 15:32:40.739243,window_2
participant_24,3.0,day,Town10HD_Opt,-61.30479049682617,25.85717010498047,0.0017672739923,-61.30479049682617,25.85717010498047,0.0017672739923,33.176,33.176,1.17,1.17,2026-03-17 15:32:49.670868,2026-03-17 15:32:54.842386,window_1
participant_24,3.0,day,Town10HD_Opt,6.911534786224365,26.13820075988769,0.0020061493851244,6.911534786224365,26.13820075988769,0.0020061493851244,35.342,35.342,-6.673,-6.673,2026-03-17 15:32:59.645468,2026-03-17 15:33:03.558871,window_1
participant_24,3.0,day,Town10HD_Opt,40.76358413696289,49.100868225097656,0.0020262140315026,40.76358413696289,49.100868225097656,0.0020262140315026,5.777,5.777,2.619,2.619,2026-03-17 15:33:11.790017,2026-03-17 15:33:15.749379,window_2
participant_24,3.0,day,Town10HD_Opt,81.26970672607422,68.90948486328125,0.0018845372833311,81.26970672607422,68.90948486328125,0.0018845372833311,29.501,29.501,2.704,2.704,2026-03-17 15:33:24.367535,2026-03-17 15:33:29.724721,window_2
participant_24,3.0,day,Town10HD_Opt,34.88151168823242,131.6623992919922,0.0021471017971634,34.88151168823242,131.6623992919922,0.0021471017971634,45.626,45.626,0.327,0.327,2026-03-17 15:33:38.675365,2026-03-17 15:33:41.924392,window_1
participant_24,3.0,day,Town10HD_Opt,-21.629512786865234,131.3065643310547,0.001919517526403,-21.629512786865234,131.3065643310547,0.001919517526403,0.0,0.0,0.548,0.548,2026-03-17 15:33:52.262190,2026-03-17 15:33:55.404244,window_1
participant_24,3.0,day,Town10HD_Opt,-42.32681655883789,117.70616912841795,0.0019538882188498,-42.32681655883789,117.70616912841795,0.0019538882188498,45.345,45.345,7.461,7.461,2026-03-17 15:34:02.617003,2026-03-17 15:34:07.698800,window_1
participant_24,3.0,day,Town10HD_Opt,8.948184967041016,70.31456756591797,0.0022957602050155,8.948184967041016,70.31456756591797,0.0022957602050155,22.116,22.116,-0.736,-0.736,2026-03-17 15:34:14.826792,2026-03-17 15:34:20.182900,window_2
participant_24,3.0,day,Town10HD_Opt,43.71800994873047,65.31640625,0.0019350055372342,43.71800994873047,65.31640625,0.0019350055372342,23.17,23.17,-24.16,-24.16,2026-03-17 15:34:27.726412,2026-03-17 15:34:33.082818,window_1
participant_24,3.0,day,Town10HD_Opt,81.69859313964844,25.33742332458496,0.0019304656889289,81.69859313964844,25.33742332458496,0.0019304656889289,0.0,0.0,-0.305,-0.305,2026-03-17 15:34:40.166172,2026-03-17 15:34:43.195395,window_2
participant_24,4.0,day,Town10HD_Opt,-38.12570571899414,73.20016479492188,0.0019956207834184,-38.12570571899414,73.20016479492188,0.0019956207834184,27.44,27.44,18.001,18.001,2026-03-17 15:45:11.365824,2026-03-17 15:45:16.698986,window_1
participant_24,4.0,day,Town10HD_Opt,-7.4766740798950195,70.35539245605469,0.001889266888611,-7.4766740798950195,70.35539245605469,0.001889266888611,17.437,17.437,-2.501,-2.501,2026-03-17 15:45:26.673691,2026-03-17 15:45:29.476409,window_1
participant_24,4.0,day,Town10HD_Opt,21.867015838623047,69.99227905273438,0.0021389769390225,21.867015838623047,69.99227905273438,0.0021389769390225,10.46,10.46,0.143,0.143,2026-03-17 15:45:38.377287,2026-03-17 15:45:42.902946,window_1
participant_24,4.0,day,Town10HD_Opt,33.61015701293945,68.79003143310547,0.0020201492588967,33.61015701293945,68.79003143310547,0.0020201492588967,10.469,10.469,-8.639,-8.639,2026-03-17 15:45:50.615824,2026-03-17 15:45:54.715674,window_1
participant_24,4.0,day,Town10HD_Opt,44.53226852416992,57.11147689819336,0.0020443343091756,44.53226852416992,57.11147689819336,0.0020443343091756,13.146,13.146,-11.002,-11.002,2026-03-17 15:46:01.036913,2026-03-17 15:46:05.722343,window_1
participant_24,4.0,day,Town10HD_Opt,44.37602996826172,50.00769805908203,0.0020349882543087,44.37602996826172,50.00769805908203,0.0020349882543087,0.0,0.0,0.0,0.0,2026-03-17 15:46:15.181649,2026-03-17 15:46:17.920852,window_2
participant_24,4.0,day,Town10HD_Opt,44.37602996826172,50.00769805908203,0.0020349882543087,44.37602996826172,50.00769805908203,0.0020349882543087,0.0,0.0,0.0,0.0,2026-03-17 15:46:26.209633,2026-03-17 15:46:30.871354,window_2
participant_24,4.0,day,Town10HD_Opt,44.37602996826172,50.00769805908203,0.0020349882543087,44.37602996826172,50.00769805908203,0.0020349882543087,0.0,0.0,0.0,0.0,2026-03-17 15:46:37.552053,2026-03-17 15:46:40.633244,window_2
participant_24,4.0,day,Town10HD_Opt,44.37602996826172,50.00769805908203,0.0020349882543087,44.37602996826172,50.00769805908203,0.0020349882543087,0.0,0.0,0.0,0.0,2026-03-17 15:46:46.376724,2026-03-17 15:46:51.008736,window_2
participant_24,4.0,day,Town10HD_Opt,44.37602996826172,50.00769805908203,0.0020349882543087,44.37602996826172,50.00769805908203,0.0020349882543087,0.0,0.0,0.0,0.0,2026-03-17 15:46:57.853873,2026-03-17 15:47:01.866103,window_1
participant_24,4.0,day,Town10HD_Opt,44.37602996826172,50.00769805908203,0.0020349882543087,44.37602996826172,50.00769805908203,0.0020349882543087,0.0,0.0,0.0,0.0,2026-03-17 15:47:08.546798,2026-03-17 15:47:13.510883,window_1
participant_24,4.0,day,Town10HD_Opt,44.37602996826172,50.00769805908203,0.0020349882543087,44.37602996826172,50.00769805908203,0.0020349882543087,0.0,0.0,0.0,0.0,2026-03-17 15:47:21.532610,2026-03-17 15:47:25.826909,window_1
participant_24,5.0,day,Town10HD_Opt,-2.664642810821533,70.14363861083984,0.0021949005313217,-2.664642810821533,70.14363861083984,0.0021949005313217,33.851,33.851,-0.188,-0.188,2026-03-17 16:00:08.853821,2026-03-17 16:00:11.821617,window_2
participant_24,5.0,day,Town10HD_Opt,37.26968383789063,64.36132049560547,0.0024455259554088,37.26968383789063,64.36132049560547,0.0024455259554088,26.308,26.308,-12.944,-12.944,2026-03-17 16:00:17.944734,2026-03-17 16:00:20.510576,window_1
participant_24,5.0,day,Town10HD_Opt,47.28517532348633,41.781288146972656,0.0019826125353574,47.28517532348633,41.781288146972656,0.0019826125353574,19.023,19.023,-1.636,-1.636,2026-03-17 16:00:28.780256,2026-03-17 16:00:32.397986,window_1
participant_24,5.0,day,Town10HD_Opt,63.19252395629883,24.51702880859375,0.0020601653959602,63.19252395629883,24.51702880859375,0.0020601653959602,18.146,18.146,5.212,5.212,2026-03-17 16:00:44.354464,2026-03-17 16:00:48.331041,window_1
participant_24,5.0,day,Town10HD_Opt,69.01659393310547,24.13434600830078,0.0019194030901417,69.01659393310547,24.13434600830078,0.0019194030901417,0.0,0.0,0.411,0.411,2026-03-17 16:00:57.336792,2026-03-17 16:01:00.145058,window_2
participant_24,5.0,day,Town10HD_Opt,70.0458984375,24.1242790222168,0.0017796325264498,70.0458984375,24.1242790222168,0.0017796325264498,3.566,3.566,2.948,2.948,2026-03-17 16:01:08.385972,2026-03-17 16:01:12.774424,window_1
participant_24,5.0,day,Town10HD_Opt,105.96691131591795,8.320263862609863,0.0020213699899613,105.96691131591795,8.320263862609863,0.0020213699899613,7.549,7.549,-14.749,-14.749,2026-03-17 16:01:19.488458,2026-03-17 16:01:22.079736,window_2
participant_24,5.0,day,Town10HD_Opt,90.25603485107422,-56.93251419067383,0.0020572661887854,90.25603485107422,-56.93251419067383,0.0020572661887854,34.469,34.469,-3.144,-3.144,2026-03-17 16:01:31.000472,2026-03-17 16:01:33.931948,window_2
participant_24,5.0,day,Town10HD_Opt,5.5457682609558105,-65.4676742553711,0.0021648406982421,5.5457682609558105,-65.4676742553711,0.0021648406982421,23.493,23.493,0.078,0.078,2026-03-17 16:01:44.611144,2026-03-17 16:01:48.806115,window_1
participant_24,5.0,day,Town10HD_Opt,-24.91430282592773,-65.01899719238281,0.0019194793421775,-24.91430282592773,-65.01899719238281,0.0019194793421775,0.0,0.0,-0.533,-0.533,2026-03-17 16:01:59.352227,2026-03-17 16:02:03.525568,window_2
participant_24,5.0,day,Town10HD_Opt,-24.91430282592773,-65.01899719238281,0.0019194793421775,-24.91430282592773,-65.01899719238281,0.0019194793421775,0.0,0.0,-0.533,-0.533,2026-03-17 16:02:12.272628,2026-03-17 16:02:16.768472,window_2
participant_24,5.0,day,Town10HD_Opt,-102.46656799316406,-48.36103439331055,0.0021895598620176,-102.46656799316406,-48.36103439331055,0.0021895598620176,35.373,35.373,-4.395,-4.395,2026-03-17 16:02:23.104963,2026-03-17 16:02:26.476136,window_2
participant_24,5.0,day,Town10HD_Opt,-111.05290985107422,-10.791860580444336,0.0019634626805782,-111.05290985107422,-10.791860580444336,0.0019634626805782,4.625,4.625,-0.284,-0.284,2026-03-17 16:02:33.455446,2026-03-17 16:02:37.754182,window_2
participant_24,5.0,day,Town10HD_Opt,-111.02849578857422,-8.512112617492676,0.0019209289457648,-111.02849578857422,-8.512112617492676,0.0019209289457648,0.196,0.196,0.054,0.054,2026-03-17 16:02:44.197446,2026-03-17 16:02:48.743908,window_1
participant_24,5.0,day,Town10HD_Opt,-110.97942352294922,4.190303325653076,0.0020870971493422,-110.97942352294922,4.190303325653076,0.0020870971493422,24.272,24.272,-4.513,-4.513,2026-03-17 16:02:54.741484,2026-03-17 16:02:58.771348,window_1
participant_24,5.0,day,Town10HD_Opt,-67.49921417236328,26.01396942138672,0.0019195555942133,-67.49921417236328,26.01396942138672,0.0019195555942133,0.0,0.0,-0.27,-0.27,2026-03-17 16:03:07.753569,2026-03-17 16:03:12.904529,window_1
participant_24,5.0,day,Town10HD_Opt,-62.8713264465332,26.068471908569336,0.0017516708467155,-62.8713264465332,26.068471908569336,0.0017516708467155,24.783,24.783,0.952,0.952,2026-03-17 16:03:25.295819,2026-03-17 16:03:29.020958,window_1
participant_24,5.0,day,Town10HD_Opt,28.14783096313477,27.56985855102539,0.0020214461255818,28.14783096313477,27.56985855102539,0.0020214461255818,9.784,9.784,3.071,3.071,2026-03-17 16:03:40.227557,2026-03-17 16:03:44.465716,window_2
participant_24,5.0,day,Town10HD_Opt,40.03032302856445,36.2486572265625,0.0019672012422233,40.03032302856445,36.2486572265625,0.0019672012422233,15.236,15.236,21.323,21.323,2026-03-17 16:03:50.315398,2026-03-17 16:03:52.965921,window_2
participant_24,5.0,day,Town10HD_Opt,43.43743133544922,64.16744995117188,0.0020370483398437,43.43743133544922,64.16744995117188,0.0020370483398437,29.09,29.09,-12.313,-12.313,2026-03-17 16:04:01.396374,2026-03-17 16:04:05.367064,window_1
participant_24,5.0,day,Town10HD_Opt,79.6837387084961,69.84355163574219,0.0019654845818877,79.6837387084961,69.84355163574219,0.0019654845818877,5.39,5.39,1.1,1.1,2026-03-17 16:04:11.808007,2026-03-17 16:04:16.660064,window_2
participant_24,5.0,day,Town10HD_Opt,77.38993835449219,129.03326416015625,0.0022954940795898,77.38993835449219,129.03326416015625,0.0022954940795898,23.123,23.123,13.056,13.056,2026-03-17 16:04:27.938468,2026-03-17 16:04:33.424625,window_2
participant_24,5.0,day,Town10HD_Opt,5.321183204650879,132.7949981689453,0.001758499071002,5.321183204650879,132.7949981689453,0.001758499071002,26.568,26.568,-0.714,-0.714,2026-03-17 16:04:38.214866,2026-03-17 16:04:43.603784,window_1
participant_24,6.0,day,Town10HD_Opt,-41.668582916259766,89.7454833984375,0.0018127440707758,-41.668582916259766,89.7454833984375,0.0018127440707758,0.0,0.0,0.0,0.0,2026-03-17 16:15:09.859471,2026-03-17 16:15:12.391836,window_1
participant_24,6.0,day,Town10HD_Opt,-41.668582916259766,89.7454833984375,0.0018127440707758,-41.668582916259766,89.7454833984375,0.0018127440707758,0.0,0.0,0.0,0.0,2026-03-17 16:15:21.484870,2026-03-17 16:15:26.119915,window_2
participant_24,6.0,day,Town10HD_Opt,-41.668582916259766,89.7454833984375,0.0018127440707758,-41.668582916259766,89.7454833984375,0.0018127440707758,0.0,0.0,0.0,0.0,2026-03-17 16:15:31.998829,2026-03-17 16:15:34.855105,window_2
participant_24,6.0,day,Town10HD_Opt,-41.668582916259766,89.7454833984375,0.0018127440707758,-41.668582916259766,89.7454833984375,0.0018127440707758,0.0,0.0,0.0,0.0,2026-03-17 16:15:46.313710,2026-03-17 16:15:51.481186,window_2
participant_24,6.0,day,Town10HD_Opt,-41.668582916259766,89.7454833984375,0.0018127440707758,-41.668582916259766,89.7454833984375,0.0018127440707758,0.0,0.0,0.0,0.0,2026-03-17 16:15:58.090994,2026-03-17 16:16:02.148926,window_2
participant_24,6.0,day,Town10HD_Opt,-41.668582916259766,89.7454833984375,0.0018127440707758,-41.668582916259766,89.7454833984375,0.0018127440707758,0.0,0.0,0.0,0.0,2026-03-17 16:16:10.600778,2026-03-17 16:16:15.030088,window_2
participant_24,6.0,day,Town10HD_Opt,-41.668582916259766,89.7454833984375,0.0018127440707758,-41.668582916259766,89.7454833984375,0.0018127440707758,0.0,0.0,0.0,0.0,2026-03-17 16:16:20.411219,2026-03-17 16:16:24.107467,window_1
participant_24,6.0,day,Town10HD_Opt,-41.668582916259766,89.7454833984375,0.0018127440707758,-41.668582916259766,89.7454833984375,0.0018127440707758,0.0,0.0,0.0,0.0,2026-03-17 16:16:34.414991,2026-03-17 16:16:38.329795,window_1
participant_24,6.0,day,Town10HD_Opt,-41.668582916259766,89.7454833984375,0.0018127440707758,-41.668582916259766,89.7454833984375,0.0018127440707758,0.0,0.0,0.0,0.0,2026-03-17 16:16:46.654597,2026-03-17 16:16:51.046696,window_2
participant_24,6.0,day,Town10HD_Opt,-41.668582916259766,89.7454833984375,0.0018127440707758,-41.668582916259766,89.7454833984375,0.0018127440707758,0.0,0.0,0.0,0.0,2026-03-17 16:16:56.161478,2026-03-17 16:17:00.803530,window_2
participant_24,6.0,day,Town10HD_Opt,-41.668582916259766,89.7454833984375,0.0018127440707758,-41.668582916259766,89.7454833984375,0.0018127440707758,0.0,0.0,0.0,0.0,2026-03-17 16:17:08.921914,2026-03-17 16:17:12.805111,window_1
participant_24,6.0,day,Town10HD_Opt,-41.66858673095703,89.7454833984375,0.5804919004440308,-41.66858673095703,89.7454833984375,0.5804919004440308,20.055,20.055,0.026,0.026,2026-03-17 16:17:17.700232,2026-03-17 16:17:22.662258,window_1
participant_24,6.0,day,Town10HD_Opt,-41.66858673095703,89.7454833984375,0.5804919004440308,-41.66858673095703,89.7454833984375,0.5804919004440308,20.055,20.055,0.026,0.026,2026-03-17 16:17:33.894076,2026-03-17 16:17:36.743708,window_2
participant_24,6.0,day,Town10HD_Opt,-41.66858673095703,89.7454833984375,0.5804919004440308,-41.66858673095703,89.7454833984375,0.5804919004440308,20.055,20.055,0.026,0.026,2026-03-17 16:17:41.891893,2026-03-17 16:17:45.502424,window_2
participant_24,6.0,day,Town10HD_Opt,-41.66858673095703,89.7454833984375,0.5804919004440308,-41.66858673095703,89.7454833984375,0.5804919004440308,20.055,20.055,0.026,0.026,2026-03-17 16:17:51.033409,2026-03-17 16:17:54.657574,window_2
participant_24,6.0,day,Town10HD_Opt,-41.66858673095703,89.7454833984375,0.5804919004440308,-41.66858673095703,89.7454833984375,0.5804919004440308,20.055,20.055,0.026,0.026,2026-03-17 16:18:04.702907,2026-03-17 16:18:07.856429,window_2
participant_24,6.0,day,Town10HD_Opt,-41.66858673095703,89.7454833984375,0.5804919004440308,-41.66858673095703,89.7454833984375,0.5804919004440308,20.055,20.055,0.026,0.026,2026-03-17 16:18:14.323802,2026-03-17 16:18:18.713643,window_2
participant_24,6.0,day,Town10HD_Opt,-41.66858673095703,89.7454833984375,0.5804919004440308,-41.66858673095703,89.7454833984375,0.5804919004440308,20.055,20.055,0.026,0.026,2026-03-17 16:18:28.342953,2026-03-17 16:18:31.616233,window_1
participant_24,6.0,day,Town10HD_Opt,-41.66858673095703,89.7454833984375,0.5804919004440308,-41.66858673095703,89.7454833984375,0.5804919004440308,20.055,20.055,0.026,0.026,2026-03-17 16:18:43.385656,2026-03-17 16:18:47.243846,window_2
participant_24,6.0,day,Town10HD_Opt,-41.66858673095703,89.7454833984375,0.5804919004440308,-41.66858673095703,89.7454833984375,0.5804919004440308,20.055,20.055,0.026,0.026,2026-03-17 16:18:55.582448,2026-03-17 16:19:01.072292,window_1
participant_24,6.0,day,Town10HD_Opt,-41.680419921875,86.73046875,0.0017942427657544,-41.680419921875,86.73046875,0.0017942427657544,21.297,21.297,0.284,0.284,2026-03-17 16:19:09.065034,2026-03-17 16:19:12.571678,window_1
participant_24,6.0,day,Town10HD_Opt,1.6329237222671509,69.51145935058594,0.0020118332467973,1.6329237222671509,69.51145935058594,0.0020118332467973,44.493,44.493,2.621,2.621,2026-03-17 16:19:18.507246,2026-03-17 16:19:22.392780,window_1
participant_24,6.0,day,Town10HD_Opt,44.68563461303711,45.5721435546875,0.0020308685488998,44.68563461303711,45.5721435546875,0.0020308685488998,23.94,23.94,-2.137,-2.137,2026-03-17 16:19:27.878363,2026-03-17 16:19:33.047494,window_2
participant_24,6.0,day,Town10HD_Opt,79.69007873535156,27.480531692504883,0.0019197463989257,79.69007873535156,27.480531692504883,0.0019197463989257,0.0,0.0,1.267,1.267,2026-03-17 16:19:43.364257,2026-03-17 16:19:47.364670,window_2
participant_24,6.0,day,Town10HD_Opt,105.94700622558594,14.97163200378418,0.0019574356265366,105.94700622558594,14.97163200378418,0.0019574356265366,0.004,0.004,11.185,11.185,2026-03-17 16:19:55.202649,2026-03-17 16:19:58.576432,window_1
participant_24,6.0,day,Town10HD_Opt,107.969482421875,-5.867912292480469,0.001754074008204,107.969482421875,-5.867912292480469,0.001754074008204,27.27,27.27,-1.328,-1.328,2026-03-17 16:20:04.312463,2026-03-17 16:20:08.569223,window_1
participant_24,6.0,day,Town10HD_Opt,47.27583694458008,-65.92250061035156,0.0021116256248205,47.27583694458008,-65.92250061035156,0.0021116256248205,45.843,45.843,-0.012,-0.012,2026-03-17 16:20:15.337198,2026-03-17 16:20:19.881519,window_1
participant_24,6.0,day,Town10HD_Opt,-13.809653282165527,-65.81768035888672,0.0019744490273296,-13.809653282165527,-65.81768035888672,0.0019744490273296,5.775,5.775,0.653,0.653,2026-03-17 16:20:27.407333,2026-03-17 16:20:31.779922,window_1
participant_24,6.0,day,Town10HD_Opt,-21.69395446777344,-66.02725982666016,0.0019192504696547,-21.69395446777344,-66.02725982666016,0.0019192504696547,0.0,0.0,0.479,0.479,2026-03-17 16:20:40.243455,2026-03-17 16:20:44.283675,window_1
participant_24,6.0,day,Town10HD_Opt,-23.44579315185547,-66.0710220336914,0.0019187927246093,-23.44579315185547,-66.0710220336914,0.0019187927246093,0.001,0.001,0.068,0.068,2026-03-17 16:20:51.583651,2026-03-17 16:20:54.407856,window_1
participant_24,6.0,day,Town10HD_Opt,-50.84437561035156,-66.97537231445312,0.0019844055641442,-50.84437561035156,-66.97537231445312,0.0019844055641442,50.504,50.504,0.068,0.068,2026-03-17 16:21:01.036990,2026-03-17 16:21:04.597142,window_2
participant_24,6.0,day,Town10HD_Opt,-111.11315155029295,-10.480321884155272,0.0020288084633648,-111.11315155029295,-10.480321884155272,0.0020288084633648,10.603,10.603,-0.026,-0.026,2026-03-17 16:21:12.811135,2026-03-17 16:21:16.427798,window_2
participant_24,6.0,day,Town10HD_Opt,-111.10130310058594,-7.754228115081787,0.0019197082147002,-111.10130310058594,-7.754228115081787,0.0019197082147002,0.0,0.0,0.085,0.085,2026-03-17 16:21:25.097377,2026-03-17 16:21:27.904982,window_2
participant_24,6.0,day,Town10HD_Opt,-111.1012954711914,-7.737156391143799,0.0018418120453134,-111.1012954711914,-7.737156391143799,0.0018418120453134,1.224,1.224,-0.019,-0.019,2026-03-17 16:21:37.516058,2026-03-17 16:21:42.976424,window_2
participant_24,6.0,day,Town10HD_Opt,-67.96435546875,26.14201164245605,0.0020745848305523,-67.96435546875,26.14201164245605,0.0020745848305523,7.464,7.464,1.314,1.314,2026-03-17 16:21:49.925565,2026-03-17 16:21:54.625783,window_2
participant_24,6.0,day,Town10HD_Opt,-5.323127746582031,26.88323402404785,0.0023001478984951,-5.323127746582031,26.88323402404785,0.0023001478984951,45.35,45.35,1.055,1.055,2026-03-17 16:22:05.313314,2026-03-17 16:22:09.429360,window_2
participant_24,6.0,day,Town10HD_Opt,40.04620742797852,45.3349838256836,0.0017900847597047,40.04620742797852,45.3349838256836,0.0017900847597047,2.829,2.829,0.261,0.261,2026-03-17 16:22:16.258294,2026-03-17 16:22:19.906882,window_1
participant_24,6.0,day,Town10HD_Opt,89.12130737304688,71.1683120727539,0.0019160461379215,89.12130737304688,71.1683120727539,0.0019160461379215,35.5,35.5,15.307,15.307,2026-03-17 16:22:28.460679,2026-03-17 16:22:32.972795,window_2
participant_24,6.0,day,Town10HD_Opt,15.483365058898926,132.45896911621094,0.0020184707827866,15.483365058898926,132.45896911621094,0.0020184707827866,49.738,49.738,-0.404,-0.404,2026-03-17 16:22:42.537537,2026-03-17 16:22:46.035284,window_2
participant_24,6.0,day,Town10HD_Opt,-25.475135803222656,132.38290405273438,0.0015134429559111,-25.475135803222656,132.38290405273438,0.0015134429559111,33.176,33.176,6.173,6.173,2026-03-17 16:22:55.100031,2026-03-17 16:22:57.900642,window_1
participant_24,6.0,day,Town10HD_Opt,-41.74224472045898,74.78375244140625,0.001842193538323,-41.74224472045898,74.78375244140625,0.001842193538323,36.501,36.501,26.606,26.606,2026-03-17 16:23:05.462910,2026-03-17 16:23:08.043622,window_2
participant_24,6.0,day,Town10HD_Opt,17.450199127197266,69.9369125366211,0.0020388411357998,17.450199127197266,69.9369125366211,0.0020388411357998,13.937,13.937,-0.261,-0.261,2026-03-17 16:23:17.434660,2026-03-17 16:23:21.845621,window_1
participant_24,6.0,day,Town10HD_Opt,31.71124649047852,69.42118835449219,0.001754913246259,31.71124649047852,69.42118835449219,0.001754913246259,27.9,27.9,-9.614,-9.614,2026-03-17 16:23:30.198677,2026-03-17 16:23:34.463783,window_2
participant_24,6.0,day,Town10HD_Opt,44.33419418334961,39.190059661865234,0.0017612838419154,44.33419418334961,39.190059661865234,0.0017612838419154,3.123,3.123,1.459,1.459,2026-03-17 16:23:40.142760,2026-03-17 16:23:42.655765,window_2
participant_24,6.0,day,Town10HD_Opt,103.90790557861328,17.88350486755371,0.0022218704689294,103.90790557861328,17.88350486755371,0.0022218704689294,26.016,26.016,-12.849,-12.849,2026-03-17 16:23:51.377780,2026-03-17 16:23:55.429132,window_2
participant_24,7.0,day,Town10HD_Opt,-38.87856674194336,74.28307342529297,0.0020432281307876,-38.87856674194336,74.28307342529297,0.0020432281307876,19.159,19.159,17.391,17.391,2026-03-17 16:30:10.287597,2026-03-17 16:30:14.546654,window_2
participant_24,7.0,day,Town10HD_Opt,-10.189590454101562,69.2975082397461,0.0019191360333934,-10.189590454101562,69.2975082397461,0.0019191360333934,0.0,0.0,1.213,1.213,2026-03-17 16:30:22.446074,2026-03-17 16:30:25.712015,window_1
participant_24,7.0,day,Town10HD_Opt,18.68572425842285,70.10527038574219,0.0020080565009266,18.68572425842285,70.10527038574219,0.0020080565009266,5.832,5.832,-0.242,-0.242,2026-03-17 16:30:32.557788,2026-03-17 16:30:36.335969,window_2
participant_24,7.0,day,Town10HD_Opt,23.44717788696289,70.06795501708984,0.0019191741012036,23.44717788696289,70.06795501708984,0.0019191741012036,0.006,0.006,-0.578,-0.578,2026-03-17 16:30:43.644926,2026-03-17 16:30:48.696295,window_2
participant_24,7.0,day,Town10HD_Opt,42.24042892456055,61.8323860168457,0.0019475173903629,42.24042892456055,61.8323860168457,0.0019475173903629,12.747,12.747,-7.228,-7.228,2026-03-17 16:30:54.525333,2026-03-17 16:30:58.405859,window_2
participant_24,7.0,day,Town10HD_Opt,44.6617431640625,44.39362335205078,0.0017658615252003,44.6617431640625,44.39362335205078,0.0017658615252003,11.546,11.546,1.937,1.937,2026-03-17 16:31:04.654186,2026-03-17 16:31:08.140515,window_1
participant_24,7.0,day,Town10HD_Opt,67.75222778320312,24.778743743896484,0.0019111251458525,67.75222778320312,24.778743743896484,0.0019111251458525,16.734,16.734,2.304,2.304,2026-03-17 16:31:17.777641,2026-03-17 16:31:22.288225,window_2
participant_24,7.0,day,Town10HD_Opt,100.95846557617188,21.39089775085449,0.0023233795072883,100.95846557617188,21.39089775085449,0.0023233795072883,25.598,25.598,-15.617,-15.617,2026-03-17 16:31:29.035705,2026-03-17 16:31:34.350109,window_2
